,CustomerCode,ProductCode,Month,ID.x,SalesQuantity,GrossValue,NetValue,ProductDesc,GroupCode,GroupDesc,ManufacturerCode,ManufacturerDesc,DivisionCode,DivisionDesc,CustomerDesc,ChannelCode,ChannelDesc,SalespersonCode,SalespersonDesc,ZoneCode,ZoneDesc,RegionCode,RegionDesc,ID.y,ProductCost,DistributionCost,SalesCommission,ID,BudgetQuantity,BudgetNetValue,BudgetMarginPercent,BudgetDelta
1042,2802,17,201110,17211,120,194.8332,61.5405,SPF 12 Youth Sunscreen,5,Youth Sunscreen,P,SimpleSkin,B,Sunscreen,CWS LTD,8,Outlet,2,Cynthia Campbell,2,Jacksonville,4,South-East,17211,30.698,7.4127,13.7716,5173,215,124.712,-0.033826,95
1043,2802,49,201102,13353,336,481.3037,485.2491,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CWS LTD,8,Outlet,2,Cynthia Campbell,2,Jacksonville,4,South-East,13353,135.9384,42.3143,78.4648,1030,912,1127.4325,0.084437,576
1044,2802,49,201111,17473,288,537.137,404.0215,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CWS LTD,8,Outlet,2,Cynthia Campbell,2,Jacksonville,4,South-East,17473,58.5544,43.4638,125.4967,5660,147,191.8866,0.010312,-141
1045,2803,22,201101,12704,192,488.65,193.6897,SPF 20 Youth Sunscreen,5,Youth Sunscreen,T,Tanebo Cosmetics,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,12704,70.8193,15.7134,19.2895,285,226,262.6236,0.013709,34
1046,2803,22,201109,16382,144,354.5151,129.4536,SPF 20 Youth Sunscreen,5,Youth Sunscreen,T,Tanebo Cosmetics,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16382,112.3519,7.2411,19.2485,4153,430,804.9337,0.028745,286
1047,2803,29,201109,16580,120,198.3596,98.5361,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16580,23.2878,7.8091,9.8605,4281,354,699.2032,0.103267,234
1048,2803,33,201101,12484,210,1297.9766,1819.216,SPF 10 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,12484,1222.6968,51.9078,241.9201,24,683,2334.1833,0.109433,473
1049,2803,33,201102,13174,316,1977.1942,1025.2793,SPF 10 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13174,913.8364,57.2801,343.7386,804,774,3103.5506,0.239471,458
1050,2803,33,201103,13684,973,7121.9382,1155.4216,SPF 10 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13684,730.3849,55.0114,222.1314,1468,230,1127.1159,0.04067,-743
1051,2803,33,201105,14754,246,1398.2504,999.0631,SPF 10 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,14754,417.0871,43.5478,254.2924,2501,506,2269.2226,0.012082,260
1052,2803,33,201109,16230,176,1052.2908,838.0632,SPF 10 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16230,650.4111,36.7627,198.999,3986,138,571.8245,-0.000568,-38
1053,2803,34,201102,13406,321,2008.479,693.5994,SPF 12 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13406,443.7179,35.4117,182.4023,1099,315,1331.7,0.129774,-6
1054,2803,34,201103,13915,531,3886.6898,959.9068,SPF 12 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13915,464.2025,30.7917,129.1404,1766,440,2220.4529,0.11084,-91
1055,2803,34,201105,14953,150,852.5917,681.5664,SPF 12 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,14953,228.6928,34.8298,185.0942,2733,337,1510.6539,0.025991,187
1056,2803,35,201102,13400,196,1226.361,292.4868,SPF 15 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13400,220.4022,12.3354,52.0656,1092,172,767.4163,0.075856,-24
1057,2803,35,201103,13913,120,878.348,284.1791,SPF 15 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13913,245.1525,10.4037,71.3536,1753,217,1104.5966,0.048391,97
1058,2803,35,201105,14949,102,579.7624,155.5266,SPF 15 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,14949,124.8643,11.4988,72.0968,2727,174,771.5449,0.003718,72
1059,2803,41,201101,12641,504,1649.1939,187.7256,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,12641,107.2529,15.3368,49.6708,205,163,251.5935,0.028878,-341
1060,2803,41,201102,13287,156,516.7499,258.2197,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13287,125.0617,15.3562,36.7928,953,372,791.5924,0.103703,216
1061,2803,41,201109,16332,294,930.6021,268.9292,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16332,130.9474,9.925,23.4196,4103,351,819.5676,0.056164,57
1062,2803,42,201101,12643,768,2513.0573,949.6711,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,12643,1076.7197,95.6853,279.5336,208,681,1177.718,0.023719,-87
1063,2803,42,201109,16334,144,455.8051,686.6411,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16334,1130.1824,41.5561,106.4931,4105,169,385.328,-0.013732,25
1064,2803,49,201101,12689,696,1467.6953,708.9352,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,12689,246.0025,75.2278,147.7689,265,357,426.5038,0.067162,-339
1065,2803,49,201102,13328,768,1639.4665,547.0837,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13328,264.8984,80.2571,181.7308,1003,912,1276.9239,0.168961,144
1066,2803,49,201103,13832,888,2217.5703,784.933,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13832,309.1794,95.0502,141.6199,1662,266,658.5266,0.072183,-622
1067,2803,49,201107,15620,288,1391.3289,955.8594,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,15620,367.277,89.1167,186.9042,3539,310,1089.5189,0.069276,22
1068,2803,49,201109,16366,288,587.4821,490.9209,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16366,239.1889,41.4608,98.2177,4140,804,1353.7792,0.137972,516
1069,2803,49,201110,16944,312,695.0006,686.965,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16944,146.2233,91.7647,169.2959,4906,174,259.0536,0.030061,-138
1070,2803,49,201111,17447,144,400.2363,521.4484,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,17447,176.1134,83.9938,119.4623,5646,196,297.3065,0.028068,52
1071,2803,688,201101,12638,288,837.6858,170.4392,Apple Scented Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,12638,152.2398,14.3987,59.2643,202,327,516.916,0.023047,39
1072,2803,1210,201101,12884,264,1199.8103,563.3354,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,12884,349.9526,20.892,69.6545,528,123,307.1312,0.023338,-141
1073,2803,1210,201102,13618,648,2981.2497,644.7181,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,13618,230.0942,20.7967,72.4586,1231,129,423.2033,0.0502,-519
1074,2803,1210,201103,14216,336,1808.3635,586.6262,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,14216,257.2066,24.0694,98.7099,1910,407,1689.852,0.12796,71
1075,2803,1210,201106,15464,144,1287.245,255.5916,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,15464,115.6801,19.6339,67.3407,3266,261,870.6616,0.103868,117
1076,2803,1815,201107,15760,240,2498.7946,925.4671,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,15760,482.1777,37.0216,94.725,3780,155,1196.5622,0.011558,-85
1077,2803,1815,201109,16115,360,1582.6566,548.2125,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,16115,521.0204,19.4168,60.8091,4558,290,1132.6324,-0.003085,-70
1078,2803,1815,201111,17267,993,5948.1963,470.9926,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,17267,274.6844,31.7622,164.3098,5905,759,2517.2495,-0.02859,-234
1079,2803,1815,201112,17704,150,1946.6531,672.281,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D & G HASELOCK,8,Outlet,2,Cynthia Campbell,3,Phoenix,5,South-West,17704,265.386,36.2289,96.5528,6238,355,2512.2521,0.027377,205
1080,2804,41,201103,14252,204,606.1198,95.5625,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D A HOPKIN LTD,8,Outlet,2,Cynthia Campbell,4,Chicago,0,North,14252,48.8203,8.0663,19.1923,1943,146,424.1458,0.009909,-58
1081,2804,49,201101,12632,528,853.7092,429.2491,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D A HOPKIN LTD,8,Outlet,2,Cynthia Campbell,4,Chicago,0,North,12632,79.8215,32.0234,69.6955,196,330,507.4302,0.029487,-198
1082,2804,49,201105,14868,768,1141.9301,215.5616,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D A HOPKIN LTD,8,Outlet,2,Cynthia Campbell,4,Chicago,0,North,14868,58.6725,32.0071,50.6914,2623,439,778.1454,0.023173,-329
1083,2804,49,201109,16328,816,1276.2675,213.2813,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D A HOPKIN LTD,8,Outlet,2,Cynthia Campbell,4,Chicago,0,North,16328,98.0748,17.8852,37.9682,4099,130,281.7337,0.010923,-686
1084,2805,34,201105,15101,120,522.9744,119.3132,SPF 12 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,15101,37.6163,5.4758,36.5253,2802,117,534.8946,0.003345,-3
1085,2805,35,201105,15103,120,522.9744,36.3998,SPF 15 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,15103,29.0657,2.336,15.565,2803,116,534.8946,0.002094,-4
1086,2805,49,201102,13436,432,707.0896,337.5882,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,13436,82.2622,27.832,71.5417,1132,138,210.2752,0.00904,-294
1087,2805,49,201103,13938,192,367.6335,343.4869,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,13938,70.7708,22.6724,50.7873,1794,121,290.8952,0.009346,-71
1088,2805,49,201105,14985,456,678.021,158.373,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,14985,50.74,27.7602,74.0595,2753,195,350.2617,0.010592,-261
1089,2805,49,201107,15680,168,622.2945,284.7596,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,15680,83.4323,22.2472,49.2406,3587,197,832.0288,0.018101,29
1090,2805,803,201105,15100,144,350.7005,36.3925,SPF 40 Youth Sunscreen,5,Youth Sunscreen,M,Pardun,B,Sunscreen,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,15100,26.0736,3.0497,7.8906,2801,149,438.0472,-0.00084,5
1091,2805,1815,201109,16147,240,808.9931,98.0304,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D B DAVIES,8,Outlet,2,Cynthia Campbell,5,Detroit,0,North,16147,65.1865,2.878,9.3759,4595,242,849.4885,-0.006987,2
1092,2900,49,201103,13758,144,292.8179,197.0887,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D DANIEL PHADMACY LT,9,Others,2,Cynthia Campbell,0,New Orleans,9,South,13758,88.5683,24.6796,49.6659,1537,435,806.482,0.018625,291
1093,2900,49,201107,15569,192,755.2821,254.8782,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D DANIEL PHADMACY LT,9,Others,2,Cynthia Campbell,0,New Orleans,9,South,15569,103.4407,27.803,68.8453,3493,338,891.4595,0.011797,146
1094,2901,29,201103,14244,120,162.9499,29.8519,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,D E OWEN AND COMPANY,9,Others,2,Cynthia Campbell,1,Miami,4,South-East,14244,9.8223,4.6374,7.1813,1935,213,210.1055,0.007968,93
1095,2901,49,201102,13635,120,171.8942,203.8135,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D E OWEN AND COMPANY,9,Others,2,Cynthia Campbell,1,Miami,4,South-East,13635,88.9427,24.9555,52.5871,1254,387,450.7687,0.031978,267
1096,2901,49,201103,14245,240,402.1742,239.7019,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D E OWEN AND COMPANY,9,Others,2,Cynthia Campbell,1,Miami,4,South-East,14245,94.1768,20.3949,37.6605,1936,242,353.2904,0.014187,2
1097,2901,49,201104,14579,288,632.6995,134.1356,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D E OWEN AND COMPANY,9,Others,2,Cynthia Campbell,1,Miami,4,South-East,14579,43.4409,24.8195,33.1598,2392,119,255.93,0.012647,-169
1098,2902,33,201103,14159,144,707.272,129.9733,SPF 10 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D G BADHAM,9,Others,2,Cynthia Campbell,2,Jacksonville,4,South-East,14159,97.3146,5.3685,39.5974,1849,299,1247.6579,0.029223,155
1099,2902,49,201101,12614,312,441.4889,151.0105,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D G BADHAM,9,Others,2,Cynthia Campbell,2,Jacksonville,4,South-East,12614,86.9892,20.8864,40.3935,174,165,127.6561,0.007849,-147
1100,2902,49,201109,16314,168,229.9588,132.289,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D G BADHAM,9,Others,2,Cynthia Campbell,2,Jacksonville,4,South-East,16314,97.2662,11.0785,12.9834,4083,519,567.0143,0.021419,351
1101,2902,688,201103,14162,120,277.3615,33.8227,Apple Scented Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D G BADHAM,9,Others,2,Cynthia Campbell,2,Jacksonville,4,South-East,14162,23.7959,3.6943,5.5637,1851,146,244.7689,-0.004328,26
1102,2902,1105,201103,14164,168,485.3827,40.5017,Berry Scented Body Wash,4,Body Wash,F,BlueSoul,A,Soap,D G BADHAM,9,Others,2,Cynthia Campbell,2,Jacksonville,4,South-East,14164,46.2925,3.8282,6.9477,1852,171,356.9546,-0.012518,3
1103,2902,1107,201103,14160,168,495.0904,54.4079,Lime Scented Body Wash,4,Body Wash,F,BlueSoul,A,Soap,D G BADHAM,9,Others,2,Cynthia Campbell,2,Jacksonville,4,South-East,14160,27.0048,3.3824,8.1319,1850,146,312.0803,-0.001228,-22
1104,2903,49,201101,12662,216,455.4916,62.5426,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D M BAIDD,9,Others,2,Cynthia Campbell,3,Phoenix,5,South-West,12662,20.4763,8.0492,8.274,233,137,132.1433,0.015663,-79
1105,2904,34,201101,12628,120,568.6934,71.6066,SPF 12 Adult Sunscreen,2,Adult Sunscreen,V,LaDell Inc,B,Sunscreen,D M E A I C,9,Others,2,Cynthia Campbell,4,Chicago,0,North,12628,60.7579,2.8355,22.5848,191,152,491.403,0.006974,32
1106,2904,49,201101,12631,288,465.6596,159.8673,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D M E A I C,9,Others,2,Cynthia Campbell,4,Chicago,0,North,12631,80.5421,16.5772,38.1487,195,439,410.0846,0.01382,151
1107,2904,49,201109,16327,144,225.2237,91.9045,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D M E A I C,9,Others,2,Cynthia Campbell,4,Chicago,0,North,16327,57.2216,11.3492,20.6138,4098,156,211.3003,0.004618,12
1108,3000,1210,201101,13001,108,399.6714,176.7831,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,D M WHOLESALE,0,Retail,3,Diana Diaz,0,New Orleans,9,South,13001,71.975,6.0608,15.8169,744,111,313.2738,0.009548,3
1109,3002,42,201101,12724,144,316.1857,165.149,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D MARTIN,0,Retail,3,Diana Diaz,2,Jacksonville,4,South-East,12724,135.1188,13.9736,33.3971,322,542,725.5929,0.002981,398
1110,3002,49,201101,12725,1008,1426.3489,287.7303,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D MARTIN,0,Retail,3,Diana Diaz,2,Jacksonville,4,South-East,12725,117.3301,34.2168,43.877,323,1208,936.1446,0.057556,200
1111,3002,688,201101,12726,168,327.8963,46.3236,Apple Scented Body Wash,4,Body Wash,N,NoviProducts,A,Soap,D MARTIN,0,Retail,3,Diana Diaz,2,Jacksonville,4,South-East,12726,28.4141,4.1101,11.0029,325,191,244.447,0.005895,23
1112,3002,847,201101,12995,168,286.9093,21.0808,SPF 20 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,D MARTIN,0,Retail,3,Diana Diaz,2,Jacksonville,4,South-East,12995,15.2261,3.0373,4.1404,732,123,138.4609,0.002741,-45
1113,3002,1210,201101,12996,192,585.5291,44.6392,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,D MARTIN,0,Retail,3,Diana Diaz,2,Jacksonville,4,South-East,12996,50.5638,2.7049,9.9819,733,148,296.7019,0.011694,-44
1114,3005,49,201110,16985,504,860.8164,155.9193,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D T WILL,0,Retail,3,Diana Diaz,5,Detroit,0,North,16985,64.4386,32.6366,49.7699,4957,149,173.1004,0.003928,-355
1115,3007,41,201101,12902,102,271.7766,53.3092,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,D WALKED,0,Retail,3,Diana Diaz,7,Houston,9,South,12902,41.2937,5.7924,11.2052,552,123,235.8689,0.010601,21
1116,3007,49,201105,15119,144,227.3851,19.1635,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D WALKED,0,Retail,3,Diana Diaz,7,Houston,9,South,15119,5.7028,3.4093,4.0389,2814,146,197.0275,0.003445,2
1117,3008,49,201101,12496,480,776.0993,446.9173,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D.T COGHLAN LTD,0,Retail,3,Diana Diaz,8,Cleveland,0,North,12496,112.5438,41.6038,88.8437,41,384,370.0012,0.013162,-96
1118,3008,49,201102,13181,120,196.4138,481.3136,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D.T COGHLAN LTD,0,Retail,3,Diana Diaz,8,Cleveland,0,North,13181,191.7643,47.6312,111.1226,814,304,470.7467,0.020545,184
1119,3008,49,201105,14763,456,678.021,270.9804,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D.T COGHLAN LTD,0,Retail,3,Diana Diaz,8,Cleveland,0,North,14763,101.8188,48.9426,91.2113,2510,390,584.2885,0.013453,-66
1120,3008,49,201110,16827,120,204.9563,344.1799,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,D.T COGHLAN LTD,0,Retail,3,Diana Diaz,8,Cleveland,0,North,16827,63.6117,50.1029,78.6499,4775,249,294.4696,0.00701,129
1121,3100,17,201109,16475,168,303.1061,166.0574,SPF 12 Youth Sunscreen,5,Youth Sunscreen,P,SimpleSkin,B,Sunscreen,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,16475,153.0482,10.557,16.9121,4261,190,280.9562,-0.011969,22
1122,3100,22,201109,16157,216,433.0087,68.8002,SPF 20 Youth Sunscreen,5,Youth Sunscreen,T,Tanebo Cosmetics,B,Sunscreen,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,16157,45.6548,5.7089,7.5237,4619,190,311.1857,0.000848,-26
1123,3100,49,201101,12747,432,741.7902,586.8018,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,12747,267.0641,73.0965,184.7867,356,165,190.2863,0.008356,-267
1124,3100,49,201102,13377,480,834.3595,581.3037,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,13377,254.9645,76.1906,146.9631,1060,414,642.8172,0.027057,-66
1125,3100,49,201103,13870,192,390.4238,894.6617,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,13870,224.2077,59.2367,111.015,1722,242,494.0204,0.01298,50
1126,3100,49,201106,15390,504,1702.2287,418.9211,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,15390,95.0127,38.6434,93.2744,3155,269,424.0078,0.014755,-235
1127,3100,49,201109,16412,792,1315.5217,788.6036,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,16412,266.9606,38.8351,60.8649,4193,856,1558.5219,0.050033,64
1128,3100,1040,201105,15109,240,457.3839,50.7635,Scent Free Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,15109,27.7346,9.3232,14.7349,2806,122,269.4974,0.005128,-118
1129,3100,1092,201105,15127,160,165.5294,110.3529,Moisturizer for Dry Skin - Apple Scent,3,Moisturizing Cream,G,Ghanel,C,Cream,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,15127,13.6555,5.3157,2.0483,2830,330,660,-0.019543,170
1130,3100,1093,201101,12894,144,162.0002,44.3022,Moisturizer for Oily Skin - Apple Scent,3,Moisturizing Cream,G,Ghanel,C,Cream,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,12894,18.0798,6.9153,4.065,546,229,144.4361,0.000849,85
1131,3100,1210,201101,13006,192,710.527,292.0485,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,DAD DEBT ACCOUNT,1,Independents,3,Diana Diaz,0,New Orleans,9,South,13006,102.9475,7.3169,38.427,754,197,819.0165,0.04169,5
1132,3101,49,201103,13879,1344,2252.1758,444.4438,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAHMAN ENTEDPDIJAEJA,1,Independents,3,Diana Diaz,1,Miami,4,South-East,13879,266.3201,71.8801,111.9788,1730,1353,1760.791,0.05709,9
1133,3101,49,201104,14410,120,263.6248,329.1347,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAHMAN ENTEDPDIJAEJA,1,Independents,3,Diana Diaz,1,Miami,4,South-East,14410,130.7667,58.499,94.3153,2284,239,434.6398,0.018144,119
1134,3101,49,201109,16419,312,427.0663,467.2423,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,DAHMAN ENTEDPDIJAEJA,1,Independents,3,Diana Diaz,1,Miami,4,South-East,16419,224.4781,36.7573,70.6962,4200,571,821.5842,0.04646,259
1135,3101,1210,201101,12742,108,329.3601,55.4566,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,DAHMAN ENTEDPDIJAEJA,1,Independents,3,Diana Diaz,1,Miami,4,South-East,12742,48.8573,2.5588,13.4511,345,148,329.6633,0.017271,40
